"Accession","chrm","region","locus_tag","gene","start_end_strand","excluded_from_cluster","cluster"
"NRRL3249","3249_Z9_len1564766",1,"HRT2_2","3249_Z9__g008087--FSPOR_10234","complement(43256..44677)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008088--FSPOR_10233","3249_Z9__g008088--FSPOR_10233","45178..46706","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008089--FSPOR_10232","3249_Z9__g008089--FSPOR_10232","complement(50312..52119)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008090--FSPOR_10231","3249_Z9__g008090--FSPOR_10231","complement(53015..54579)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008091--FSPOR_10229","3249_Z9__g008091--FSPOR_10229","complement(57555..59432)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008092--FSPOR_10228","3249_Z9__g008092--FSPOR_10228","60453..63189","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008093--FGSG_02394..FSPOR_4542","3249_Z9__g008093--FGSG_02394..FSPOR_4542","complement(66015..68495)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"IPL1_1","3249_Z9__g008094","72760..73993","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008095--FGSG_02399..FSPOR_4537","3249_Z9__g008095--FGSG_02399..FSPOR_4537","74707..76427","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008096--FGSG_10669..FSPOR_4536","3249_Z9__g008096--FGSG_10669..FSPOR_4536","77241..79143","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008097--FGSG_10670..FSPOR_4535","3249_Z9__g008097--FGSG_10670..FSPOR_4535","79957..81021","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"LEU2_1","3249_Z9__g008098--FGSG_10671..FSPOR_4534","complement(81132..82283)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008099--FGSG_10672..FSPOR_4533","3249_Z9__g008099--FGSG_10672..FSPOR_4533","82752..83610","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008100--FGSG_10673..FSPOR_4532","3249_Z9__g008100--FGSG_10673..FSPOR_4532","84153..85710","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008101--FGSG_10674..FSPOR_4531","3249_Z9__g008101--FGSG_10674..FSPOR_4531","86551..88011","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",2,"3249_Z9__g008117--FGSG_10653..FSPOR_4519","3249_Z9__g008117--FGSG_10653..FSPOR_4519","complement(1331..2272)","no","3249_Z9_len1564766.region002"
"NRRL3249","3249_Z9_len1564766",2,"3249_Z9__g008118--FSPOR_4518","3249_Z9__g008118--FSPOR_4518","complement(6760..7178)","no","3249_Z9_len1564766.region002"
"NRRL3249","3249_Z9_len1564766",2,"3249_Z9__g008119--FSPOR_4517","3249_Z9__g008119--FSPOR_4517","complement(8331..8918)","no","3249_Z9_len1564766.region002"
"NRRL3249","3249_Z9_len1564766",2,"3249_Z9__g008120--FGSG_04615..FSPOR_4516","3249_Z9__g008120--FGSG_04615..FSPOR_4516","complement(10001..10744)","no","3249_Z9_len1564766.region002"
"NRRL3249","3249_Z9_len1564766",2,"3249_Z9__g008121--FSPOR_4515","3249_Z9__g008121--FSPOR_4515","complement(11601..12920)","no","3249_Z9_len1564766.region002"
"NRRL3249","3249_Z9_len1564766",2,"3249_Z9__g008122","3249_Z9__g008122","18093..18590","no","3249_Z9_len1564766.region002"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008133--FGSG_10626..FSPOR_4501","3249_Z9__g008133--FGSG_10626..FSPOR_4501","complement(672..1613)","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008134--FGSG_04745..FSPOR_4500","3249_Z9__g008134--FGSG_04745..FSPOR_4500","complement(1946..2232)","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008135--FSPOR_4499","3249_Z9__g008135--FSPOR_4499","complement(2346..3102)","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008136--FSPOR_4498","3249_Z9__g008136--FSPOR_4498","5034..6080","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008137--FSPOR_4497","3249_Z9__g008137--FSPOR_4497","complement(6212..8009)","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008138--FSPOR_4496","3249_Z9__g008138--FSPOR_4496","complement(11161..11667)","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008139--FSPOR_4495","3249_Z9__g008139--FSPOR_4495","17958..18890","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008140--FGSG_10617..FSPOR_4494","3249_Z9__g008140--FGSG_10617..FSPOR_4494","20001..23311","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008141--FGSG_04682..FSPOR_4493","3249_Z9__g008141--FGSG_04682..FSPOR_4493","complement(24118..25119)","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008142--FGSG_10605..FSPOR_4491","3249_Z9__g008142--FGSG_10605..FSPOR_4491","complement(27810..28472)","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008143--FGSG_10604..FSPOR_4490","3249_Z9__g008143--FGSG_10604..FSPOR_4490","29331..30887","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008144--FGSG_07815..FSPOR_4489","3249_Z9__g008144--FGSG_07815..FSPOR_4489","complement(31467..32636)","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"ADY2","3249_Z9__g008145--FGSG_12406..FSPOR_4488","34680..35246","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008146--FGSG_12407..FSPOR_4487","3249_Z9__g008146--FGSG_12407..FSPOR_4487","35957..36436","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008147--FSPOR_4486","3249_Z9__g008147--FSPOR_4486","39598..41333","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",3,"3249_Z9__g008148--FSPOR_4485","3249_Z9__g008148--FSPOR_4485","41675..43243","no","3249_Z9_len1564766.region003"
"NRRL3249","3249_Z9_len1564766",4,"3249_Z9__g008263--FGSG_10529..FSPOR_10919","3249_Z9__g008263--FGSG_10529..FSPOR_10919","440..2050","no","3249_Z9_len1564766.region004"
"NRRL3249","3249_Z9_len1564766",4,"3249_Z9__g008264--FGSG_10528..FSPOR_10920","3249_Z9__g008264--FGSG_10528..FSPOR_10920","complement(2503..5194)","no","3249_Z9_len1564766.region004"
"NRRL3249","3249_Z9_len1564766",4,"SUB2_1","3249_Z9__g008265--FGSG_10525..FSPOR_10921","complement(6991..8298)","no","3249_Z9_len1564766.region004"
"NRRL3249","3249_Z9_len1564766",4,"3249_Z9__g008266--FGSG_10526..FSPOR_10922","3249_Z9__g008266--FGSG_10526..FSPOR_10922","complement(9191..11557)","no","3249_Z9_len1564766.region004"
"NRRL3249","3249_Z9_len1564766",4,"SIT4_2","3249_Z9__g008267--FGSG_10524..FSPOR_10923","13986..17119","no","3249_Z9_len1564766.region004"
"NRRL3249","3249_Z9_len1564766",4,"SIT4_3","3249_Z9__g008268--FSPOR_10924","17708..18226","no","3249_Z9_len1564766.region004"
"NRRL3249","3249_Z9_len1564766",4,"3249_Z9__g008269--FGSG_10523..FSPOR_10925","3249_Z9__g008269--FGSG_10523..FSPOR_10925","20001..27643","no","3249_Z9_len1564766.region004"
"NRRL3249","3249_Z9_len1564766",4,"3249_Z9__g008270--FGSG_10522..FSPOR_10926","3249_Z9__g008270--FGSG_10522..FSPOR_10926","complement(28154..30919)","no","3249_Z9_len1564766.region004"
"NRRL3249","3249_Z9_len1564766",4,"3249_Z9__g008271--FGSG_10521..FSPOR_10927","3249_Z9__g008271--FGSG_10521..FSPOR_10927","complement(33552..34457)","no","3249_Z9_len1564766.region004"
"NRRL3249","3249_Z9_len1564766",4,"3249_Z9__g008272--FGSG_10520..FSPOR_10928","3249_Z9__g008272--FGSG_10520..FSPOR_10928","35117..36853","no","3249_Z9_len1564766.region004"
"NRRL3249","3249_Z9_len1564766",4,"YVH1","3249_Z9__g008273--FGSG_10516..FSPOR_10929","complement(41349..42598)","no","3249_Z9_len1564766.region004"
"NRRL3249","3249_Z9_len1564766",4,"3249_Z9__g008274--FGSG_10517..FSPOR_10930","3249_Z9__g008274--FGSG_10517..FSPOR_10930","complement(44976..46994)","no","3249_Z9_len1564766.region004"
