"Accession","chrm","region","locus_tag","gene","start_end_strand","excluded_from_cluster","cluster"
"NRRL3510","3510_Z6_len1896649",3,"3510_Z6__g006938--FGSG_01963..FSPOR_1010","3510_Z6__g006938--FGSG_01963..FSPOR_1010","complement(7994..9438)","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"3510_Z6__g006939--FGSG_01962..FSPOR_1011","3510_Z6__g006939--FGSG_01962..FSPOR_1011","10415..12466","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"3510_Z6__g006940--FSPOR_1012","3510_Z6__g006940--FSPOR_1012","13522..15369","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"3510_Z6__g006941--FSPOR_1013","3510_Z6__g006941--FSPOR_1013","complement(15761..16656)","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"3510_Z6__g006942","3510_Z6__g006942","complement(17109..17329)","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"PKS40_1","3510_Z6__g006943--FSPOR_1014","complement(20001..27878)","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"3510_Z6__g006944--FSPOR_1015","3510_Z6__g006944--FSPOR_1015","28997..29852","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"3510_Z6__g006945--FSPOR_1016","3510_Z6__g006945--FSPOR_1016","complement(30354..34460)","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"3510_Z6__g006946--FSPOR_1017","3510_Z6__g006946--FSPOR_1017","35343..37394","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"NRPS32","3510_Z6__g006947--FGSG_13878..FSPOR_1018","38990..65892","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"3510_Z6__g006948--FGSG_01960..FSPOR_1019","3510_Z6__g006948--FGSG_01960..FSPOR_1019","complement(66509..66898)","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"ERG5","3510_Z6__g006949--FGSG_01959..FSPOR_1020","70803..72647","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"3510_Z6__g006950--FGSG_01958..FSPOR_1021","3510_Z6__g006950--FGSG_01958..FSPOR_1021","73427..74035","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"3510_Z6__g006951--FGSG_01957..FSPOR_1022","3510_Z6__g006951--FGSG_01957..FSPOR_1022","complement(74278..75281)","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"3510_Z6__g006952--FGSG_01956..FSPOR_1023","3510_Z6__g006952--FGSG_01956..FSPOR_1023","complement(77040..78893)","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"ANB1","3510_Z6__g006953--FGSG_01955..FSPOR_1024","complement(79679..80566)","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",3,"VPS52","3510_Z6__g006954--FGSG_01954..FSPOR_1025","82284..84369","no","3510_Z6_len1896649.region003"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007108--FGSG_01798..FSPOR_2667","3510_Z6__g007108--FGSG_01798..FSPOR_2667","4996..5769","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007109--FGSG_01797..FSPOR_2668","3510_Z6__g007109--FGSG_01797..FSPOR_2668","6348..7792","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007110--FGSG_01795..FSPOR_2670","3510_Z6__g007110--FGSG_01795..FSPOR_2670","9705..10355","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007111--FGSG_01794..FSPOR_2671","3510_Z6__g007111--FGSG_01794..FSPOR_2671","complement(12271..13337)","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007112--FGSG_01792..FSPOR_2673","3510_Z6__g007112--FGSG_01792..FSPOR_2673","15471..17237","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007113--FGSG_01791..FSPOR_2674","3510_Z6__g007113--FGSG_01791..FSPOR_2674","complement(17919..19311)","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007114--FGSG_01790..FSPOR_2675","3510_Z6__g007114--FGSG_01790..FSPOR_2675","complement(20001..27595)","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007115--FGSG_01789..FSPOR_2676","3510_Z6__g007115--FGSG_01789..FSPOR_2676","complement(28205..30250)","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007116","3510_Z6__g007116","32855..33217","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007117--FGSG_01787..FSPOR_2677","3510_Z6__g007117--FGSG_01787..FSPOR_2677","34130..34933","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007118--FGSG_01786..FSPOR_2678","3510_Z6__g007118--FGSG_01786..FSPOR_2678","complement(35250..36459)","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007119--FGSG_01785..FSPOR_2679","3510_Z6__g007119--FGSG_01785..FSPOR_2679","complement(37764..39146)","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007120--FGSG_01784..FSPOR_2680","3510_Z6__g007120--FGSG_01784..FSPOR_2680","complement(39913..41097)","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007121--FGSG_01783..FSPOR_2681","3510_Z6__g007121--FGSG_01783..FSPOR_2681","41940..43048","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007122--FGSG_01782..FSPOR_2682","3510_Z6__g007122--FGSG_01782..FSPOR_2682","43372..43908","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z6_len1896649",4,"3510_Z6__g007123--FGSG_01781..FSPOR_2683","3510_Z6__g007123--FGSG_01781..FSPOR_2683","complement(44083..46327)","no","3510_Z6_len1896649.region004"
"NRRL3510","3510_Z7_len1799394",1,"POM1","3510_Z7__g007246--FGSG_10095..FSPOR_2745","complement(807..4923)","no","3510_Z7_len1799394.region001"
"NRRL3510","3510_Z7_len1799394",1,"PEX29","3510_Z7__g007247--FGSG_10096..FSPOR_2744","8039..9603","no","3510_Z7_len1799394.region001"
"NRRL3510","3510_Z7_len1799394",1,"BTS1","3510_Z7__g007248--FGSG_10097..FSPOR_2743","complement(10001..11251)","no","3510_Z7_len1799394.region001"
"NRRL3510","3510_Z7_len1799394",1,"3510_Z7__g007249--FGSG_10098..FSPOR_2742","3510_Z7__g007249--FGSG_10098..FSPOR_2742","13454..15241","no","3510_Z7_len1799394.region001"
"NRRL3510","3510_Z7_len1799394",1,"3510_Z7__g007250","3510_Z7__g007250","15598..16222","no","3510_Z7_len1799394.region001"
"NRRL3510","3510_Z7_len1799394",1,"3510_Z7__g007251--FGSG_10100..FSPOR_2741","3510_Z7__g007251--FGSG_10100..FSPOR_2741","17459..18442","no","3510_Z7_len1799394.region001"
"NRRL3510","3510_Z7_len1799394",1,"3510_Z7__g007252--FGSG_10101..FSPOR_2740","3510_Z7__g007252--FGSG_10101..FSPOR_2740","complement(18758..20018)","no","3510_Z7_len1799394.region001"
"NRRL3510","3510_Z7_len1799394",2,"3510_Z7__g007668--FGSG_10517..FSPOR_10930","3510_Z7__g007668--FGSG_10517..FSPOR_10930","744..2621","no","3510_Z7_len1799394.region002"
"NRRL3510","3510_Z7_len1799394",2,"YVH1","3510_Z7__g007669--FGSG_10516..FSPOR_10929","4999..6248","no","3510_Z7_len1799394.region002"
"NRRL3510","3510_Z7_len1799394",2,"3510_Z7__g007670--FGSG_10521..FSPOR_10927","3510_Z7__g007670--FGSG_10521..FSPOR_10927","13149..14054","no","3510_Z7_len1799394.region002"
"NRRL3510","3510_Z7_len1799394",2,"3510_Z7__g007671--FGSG_10522..FSPOR_10926","3510_Z7__g007671--FGSG_10522..FSPOR_10926","16711..19476","no","3510_Z7_len1799394.region002"
"NRRL3510","3510_Z7_len1799394",2,"3510_Z7__g007672--FGSG_10523..FSPOR_10925","3510_Z7__g007672--FGSG_10523..FSPOR_10925","complement(20001..27643)","no","3510_Z7_len1799394.region002"
"NRRL3510","3510_Z7_len1799394",2,"SIT4_1","3510_Z7__g007673--FSPOR_10924","complement(29418..29936)","no","3510_Z7_len1799394.region002"
"NRRL3510","3510_Z7_len1799394",2,"3510_Z7__g007674--FGSG_10524..FSPOR_10923","3510_Z7__g007674--FGSG_10524..FSPOR_10923","complement(30525..33658)","no","3510_Z7_len1799394.region002"
"NRRL3510","3510_Z7_len1799394",2,"3510_Z7__g007675--FGSG_10526..FSPOR_10922","3510_Z7__g007675--FGSG_10526..FSPOR_10922","36098..38479","no","3510_Z7_len1799394.region002"
"NRRL3510","3510_Z7_len1799394",2,"SUB2_1","3510_Z7__g007676--FGSG_10525..FSPOR_10921","39286..40680","no","3510_Z7_len1799394.region002"
"NRRL3510","3510_Z7_len1799394",2,"3510_Z7__g007677--FGSG_10528..FSPOR_10920","3510_Z7__g007677--FGSG_10528..FSPOR_10920","42475..45166","no","3510_Z7_len1799394.region002"
"NRRL3510","3510_Z7_len1799394",2,"3510_Z7__g007678--FGSG_10529..FSPOR_10919","3510_Z7__g007678--FGSG_10529..FSPOR_10919","complement(45619..47250)","no","3510_Z7_len1799394.region002"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007728","3510_Z8__g007728","complement(923..1009)","yes","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007729--FGSG_08172..FSPOR_4190","3510_Z8__g007729--FGSG_08172..FSPOR_4190","6093..6549","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007730--FGSG_08173..FSPOR_4191","3510_Z8__g007730--FGSG_08173..FSPOR_4191","7395..9240","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007731--FGSG_08174..FSPOR_4192","3510_Z8__g007731--FGSG_08174..FSPOR_4192","complement(9865..10899)","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007732--FSPOR_6044","3510_Z8__g007732--FSPOR_6044","complement(11985..13648)","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007733--FGSG_08175..FSPOR_6045","3510_Z8__g007733--FGSG_08175..FSPOR_6045","16953..18446","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007734","3510_Z8__g007734","18836..19252","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007735--FGSG_08181..FSPOR_6046","3510_Z8__g007735--FGSG_08181..FSPOR_6046","complement(19542..20033)","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007736--FGSG_08182..FSPOR_6047","3510_Z8__g007736--FGSG_08182..FSPOR_6047","20233..21066","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007737--FGSG_08183..FSPOR_6048","3510_Z8__g007737--FGSG_08183..FSPOR_6048","21949..23911","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007738--FGSG_08184..FSPOR_6049","3510_Z8__g007738--FGSG_08184..FSPOR_6049","25001..29162","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007739--FGSG_08185..FSPOR_6050","3510_Z8__g007739--FGSG_08185..FSPOR_6050","30132..31593","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007740--FGSG_08186..FSPOR_6051","3510_Z8__g007740--FGSG_08186..FSPOR_6051","complement(32285..34169)","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007741--FGSG_08187..FSPOR_6052","3510_Z8__g007741--FGSG_08187..FSPOR_6052","complement(35127..36922)","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"CCC2_1","3510_Z8__g007742--FGSG_08188..FSPOR_6053","38144..41375","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007743--FSPOR_6055","3510_Z8__g007743--FSPOR_6055","complement(46387..47172)","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"GDE1_1","3510_Z8__g007744","complement(47881..48543)","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007745--FGSG_08190..FSPOR_6056","3510_Z8__g007745--FGSG_08190..FSPOR_6056","complement(51314..52307)","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",1,"3510_Z8__g007746--FGSG_08192..FSPOR_6058","3510_Z8__g007746--FGSG_08192..FSPOR_6058","complement(54678..55788)","no","3510_Z8_len1275139.region001"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007751--FGSG_00021..FSPOR_11794","3510_Z8__g007751--FGSG_00021..FSPOR_11794","1934..2956","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007752","3510_Z8__g007752","3231..6790","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007753--FGSG_08203..FSPOR_6063","3510_Z8__g007753--FGSG_08203..FSPOR_6063","8240..9908","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007754--FGSG_08204..FSPOR_6064","3510_Z8__g007754--FGSG_08204..FSPOR_6064","11688..12919","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007755--FGSG_08205..FSPOR_6065","3510_Z8__g007755--FGSG_08205..FSPOR_6065","complement(13455..14771)","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007756--FGSG_08206..FSPOR_6066","3510_Z8__g007756--FGSG_08206..FSPOR_6066","16441..16819","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007757--FGSG_08207..FSPOR_6067","3510_Z8__g007757--FGSG_08207..FSPOR_6067","complement(17100..18849)","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"PKS6","3510_Z8__g007758--FGSG_08208..FSPOR_6068","complement(20001..27766)","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"NRPS7","3510_Z8__g007759--FGSG_08209..FSPOR_6069","29152..42334","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007760--FGSG_08210..FSPOR_6070","3510_Z8__g007760--FGSG_08210..FSPOR_6070","complement(43079..43629)","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007761--FSPOR_6071","3510_Z8__g007761--FSPOR_6071","complement(46212..47549)","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007762--FGSG_13420..FSPOR_6073","3510_Z8__g007762--FGSG_13420..FSPOR_6073","50882..51488","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007763--FGSG_08220..FSPOR_6074","3510_Z8__g007763--FGSG_08220..FSPOR_6074","complement(51615..52778)","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007764--FSPOR_6075","3510_Z8__g007764--FSPOR_6075","53423..54292","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007765--FGSG_09087..FSPOR_6076","3510_Z8__g007765--FGSG_09087..FSPOR_6076","54478..55197","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007766--FGSG_08221..FSPOR_6077","3510_Z8__g007766--FGSG_08221..FSPOR_6077","complement(55417..57224)","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007767","3510_Z8__g007767","complement(62469..64517)","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007768--FSPOR_6081","3510_Z8__g007768--FSPOR_6081","complement(70655..71026)","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007769--FGSG_13418..FSPOR_6082","3510_Z8__g007769--FGSG_13418..FSPOR_6082","73105..74817","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007770--FGSG_08227..FSPOR_6083","3510_Z8__g007770--FGSG_08227..FSPOR_6083","complement(75487..77568)","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007771--FGSG_08228..FSPOR_6084","3510_Z8__g007771--FGSG_08228..FSPOR_6084","78440..80153","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007772--FSPOR_6086","3510_Z8__g007772--FSPOR_6086","complement(83405..84261)","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"CTF1_2","3510_Z8__g007773--FSPOR_6087","complement(85137..89649)","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007774--FGSG_08230..FSPOR_6088","3510_Z8__g007774--FGSG_08230..FSPOR_6088","93025..94770","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",2,"3510_Z8__g007775--FSPOR_6089","3510_Z8__g007775--FSPOR_6089","complement(96125..97354)","no","3510_Z8_len1275139.region002"
"NRRL3510","3510_Z8_len1275139",3,"3510_Z8__g007841--FGSG_08313..FSPOR_10989","3510_Z8__g007841--FGSG_08313..FSPOR_10989","complement(6368..8105)","no","3510_Z8_len1275139.region003"
"NRRL3510","3510_Z8_len1275139",3,"UBC6","3510_Z8__g007842--FGSG_08314..FSPOR_10990","8626..9535","no","3510_Z8_len1275139.region003"
"NRRL3510","3510_Z8_len1275139",3,"3510_Z8__g007843--FGSG_08315..FSPOR_10991","3510_Z8__g007843--FGSG_08315..FSPOR_10991","10712..13315","no","3510_Z8_len1275139.region003"
"NRRL3510","3510_Z8_len1275139",3,"3510_Z8__g007844--FGSG_08316..FSPOR_10992","3510_Z8__g007844--FGSG_08316..FSPOR_10992","14680..16441","no","3510_Z8_len1275139.region003"
"NRRL3510","3510_Z8_len1275139",3,"3510_Z8__g007845--FGSG_08317..FSPOR_10993","3510_Z8__g007845--FGSG_08317..FSPOR_10993","complement(16807..17886)","no","3510_Z8_len1275139.region003"
"NRRL3510","3510_Z8_len1275139",3,"3510_Z8__g007846--FGSG_08318..FSPOR_10994","3510_Z8__g007846--FGSG_08318..FSPOR_10994","18590..19768","no","3510_Z8_len1275139.region003"
"NRRL3510","3510_Z8_len1275139",3,"3510_Z8__g007847--FGSG_13394..FSPOR_10995","3510_Z8__g007847--FGSG_13394..FSPOR_10995","complement(20001..23781)","no","3510_Z8_len1275139.region003"
"NRRL3510","3510_Z8_len1275139",3,"3510_Z8__g007848--FGSG_08320..FSPOR_10996","3510_Z8__g007848--FGSG_08320..FSPOR_10996","26523..28148","no","3510_Z8_len1275139.region003"
"NRRL3510","3510_Z8_len1275139",3,"3510_Z8__g007849--FGSG_08323..FSPOR_10998","3510_Z8__g007849--FGSG_08323..FSPOR_10998","35226..35774","no","3510_Z8_len1275139.region003"
"NRRL3510","3510_Z8_len1275139",3,"3510_Z8__g007850--FGSG_08324..FSPOR_10999","3510_Z8__g007850--FGSG_08324..FSPOR_10999","37200..38213","no","3510_Z8_len1275139.region003"
"NRRL3510","3510_Z8_len1275139",4,"3510_Z8__g007905--FGSG_08374..FSPOR_3531","3510_Z8__g007905--FGSG_08374..FSPOR_3531","5546..6331","no","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"3510_Z8__g007906","3510_Z8__g007906","6622..6703","yes","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"3510_Z8__g007907--FSPOR_3530","3510_Z8__g007907--FSPOR_3530","7294..7719","no","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"3510_Z8__g007908","3510_Z8__g007908","complement(8739..8820)","yes","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"MIC33_1","3510_Z8__g007909--FGSG_08375..FSPOR_3529","complement(9353..10623)","no","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"3510_Z8__g007910--FGSG_08376..FSPOR_3528","3510_Z8__g007910--FGSG_08376..FSPOR_3528","15511..16986","no","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"3510_Z8__g007911--FGSG_08377..FSPOR_3527","3510_Z8__g007911--FGSG_08377..FSPOR_3527","complement(17056..18654)","no","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"3510_Z8__g007912--FGSG_08378..FSPOR_3526","3510_Z8__g007912--FGSG_08378..FSPOR_3526","20001..21479","no","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"3510_Z8__g007913--FGSG_08380..FSPOR_3525","3510_Z8__g007913--FGSG_08380..FSPOR_3525","24965..27866","no","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"BFR2","3510_Z8__g007914--FGSG_08381..FSPOR_3523","complement(28794..30470)","no","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"3510_Z8__g007915--FGSG_08382..FSPOR_3522","3510_Z8__g007915--FGSG_08382..FSPOR_3522","31366..31952","no","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"3510_Z8__g007916--FGSG_08383..FSPOR_3521","3510_Z8__g007916--FGSG_08383..FSPOR_3521","complement(32311..33266)","no","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"3510_Z8__g007917--FGSG_08384..FSPOR_3520","3510_Z8__g007917--FGSG_08384..FSPOR_3520","35416..37197","no","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"3510_Z8__g007918--FGSG_08385..FSPOR_3519","3510_Z8__g007918--FGSG_08385..FSPOR_3519","complement(37535..39658)","no","3510_Z8_len1275139.region004"
"NRRL3510","3510_Z8_len1275139",4,"CYC3","3510_Z8__g007919--FGSG_08386..FSPOR_3518","40326..41389","no","3510_Z8_len1275139.region004"
