"Accession","chrm","region","locus_tag","gene","start_end_strand","excluded_from_cluster","cluster"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006280--FGSG_02332..FSPOR_6902","6477_Z6__g006280--FGSG_02332..FSPOR_6902","complement(2425..3438)","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"AURL2","6477_Z6__g006281--FGSG_02330..FSPOR_6900","7267..9174","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006282--FGSG_02329..FSPOR_6899","6477_Z6__g006282--FGSG_02329..FSPOR_6899","complement(9445..10726)","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"GIP1","6477_Z6__g006283--FGSG_02328..FSPOR_6898","11067..13286","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006284--FGSG_02327..FSPOR_6897","6477_Z6__g006284--FGSG_02327..FSPOR_6897","complement(13675..15476)","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006285--FGSG_02326..FSPOR_6896","6477_Z6__g006285--FGSG_02326..FSPOR_6896","15946..17377","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006286--FGSG_02325..FSPOR_6895","6477_Z6__g006286--FGSG_02325..FSPOR_6895","complement(17699..18212)","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"PKS12","6477_Z6__g006287--FGSG_02324..FSPOR_6894","20001..25230","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"AURR2","6477_Z6__g006288--FGSG_02323..FSPOR_6893","complement(25566..27778)","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006289--FGSG_02322..FSPOR_6892","6477_Z6__g006289--FGSG_02322..FSPOR_6892","28418..30117","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006290--FGSG_02321..FSPOR_6891","6477_Z6__g006290--FGSG_02321..FSPOR_6891","complement(30629..32128)","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"AURR1","6477_Z6__g006291--FGSG_02320..FSPOR_6890","33538..34749","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006292--FGSG_02317..FSPOR_6889","6477_Z6__g006292--FGSG_02317..FSPOR_6889","complement(35581..36657)","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006293--FGSG_02316..FSPOR_6888","6477_Z6__g006293--FGSG_02316..FSPOR_6888","complement(37733..42683)","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006294--FGSG_02315..FSPOR_6887","6477_Z6__g006294--FGSG_02315..FSPOR_6887","45683..68419","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006295--FGSG_02314..FSPOR_6886","6477_Z6__g006295--FGSG_02314..FSPOR_6886","complement(68913..71393)","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006296--FSPOR_6885","6477_Z6__g006296--FSPOR_6885","complement(73216..75127)","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006297--FGSG_02313..FSPOR_6884","6477_Z6__g006297--FGSG_02313..FSPOR_6884","77195..77683","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006298--FGSG_02312..FSPOR_6883","6477_Z6__g006298--FGSG_02312..FSPOR_6883","complement(77773..79488)","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006299--FGSG_02311..FSPOR_6882","6477_Z6__g006299--FGSG_02311..FSPOR_6882","80701..82662","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006300--FGSG_02309..FSPOR_6881","6477_Z6__g006300--FGSG_02309..FSPOR_6881","complement(83148..83715)","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006301--FGSG_02308..FSPOR_6880","6477_Z6__g006301--FGSG_02308..FSPOR_6880","84798..86309","no","6477_Z6_len2456035.region001"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006338--FGSG_02259..FSPOR_6832","6477_Z6__g006338--FGSG_02259..FSPOR_6832","complement(3272..4234)","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006339--FGSG_02258..FSPOR_6831","6477_Z6__g006339--FGSG_02258..FSPOR_6831","5004..6180","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006340--FGSG_12106..FSPOR_6830","6477_Z6__g006340--FGSG_12106..FSPOR_6830","7182..8902","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006341--FGSG_12105..FSPOR_6829","6477_Z6__g006341--FGSG_12105..FSPOR_6829","9410..10237","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006342--FGSG_02255..FSPOR_6828","6477_Z6__g006342--FGSG_02255..FSPOR_6828","11382..12105","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006343","6477_Z6__g006343","13596..13667","yes","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006344--FGSG_07754..FSPOR_6826","6477_Z6__g006344--FGSG_07754..FSPOR_6826","14240..15178","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006345--FGSG_02252..FSPOR_6825","6477_Z6__g006345--FGSG_02252..FSPOR_6825","complement(15759..17519)","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006346--FGSG_07755..FSPOR_6824","6477_Z6__g006346--FGSG_07755..FSPOR_6824","complement(18334..18831)","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006347--FGSG_02251..FSPOR_6823","6477_Z6__g006347--FGSG_02251..FSPOR_6823","complement(20001..23342)","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006348","6477_Z6__g006348","complement(23887..25414)","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006349--FGSG_02249..FSPOR_6822","6477_Z6__g006349--FGSG_02249..FSPOR_6822","26277..26987","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006350--FGSG_02248..FSPOR_6821","6477_Z6__g006350--FGSG_02248..FSPOR_6821","28153..30159","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006351--FGSG_02247..FSPOR_6820","6477_Z6__g006351--FGSG_02247..FSPOR_6820","complement(30524..31573)","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006352--FGSG_02245..FSPOR_6819","6477_Z6__g006352--FGSG_02245..FSPOR_6819","complement(32898..33869)","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z6_len2456035",2,"6477_Z6__g006353--FGSG_02244..FSPOR_6818","6477_Z6__g006353--FGSG_02244..FSPOR_6818","complement(35012..37757)","no","6477_Z6_len2456035.region002"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007298--FGSG_05333..FSPOR_3567","6477_Z7__g007298--FGSG_05333..FSPOR_3567","4146..4878","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007299--FGSG_05334..FSPOR_3568","6477_Z7__g007299--FGSG_05334..FSPOR_3568","5473..7256","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007300--FGSG_05335..FSPOR_3569","6477_Z7__g007300--FGSG_05335..FSPOR_3569","complement(7277..8498)","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"MAK5","6477_Z7__g007301--FGSG_05336..FSPOR_3570","complement(9281..11677)","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007302--FGSG_05337..FSPOR_3571","6477_Z7__g007302--FGSG_05337..FSPOR_3571","complement(12367..18623)","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007303--FGSG_01680..FSPOR_3572","6477_Z7__g007303--FGSG_01680..FSPOR_3572","complement(20001..25053)","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007304--FGSG_01681..FSPOR_3573","6477_Z7__g007304--FGSG_01681..FSPOR_3573","25799..27836","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007305--FGSG_11984..FSPOR_3574","6477_Z7__g007305--FGSG_11984..FSPOR_3574","complement(27926..30704)","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007306--FGSG_11986..FSPOR_3576","6477_Z7__g007306--FGSG_11986..FSPOR_3576","complement(31512..33131)","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007307--FGSG_11987..FSPOR_3577","6477_Z7__g007307--FGSG_11987..FSPOR_3577","complement(34378..36166)","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007308","6477_Z7__g007308","37129..41208","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007309--FGSG_11988..FSPOR_3578","6477_Z7__g007309--FGSG_11988..FSPOR_3578","41721..46419","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007310--FGSG_05339..FSPOR_3580","6477_Z7__g007310--FGSG_05339..FSPOR_3580","complement(51253..51975)","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007311--FGSG_05340..FSPOR_382","6477_Z7__g007311--FGSG_05340..FSPOR_382","58363..60045","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007312--FGSG_05341..FSPOR_381","6477_Z7__g007312--FGSG_05341..FSPOR_381","complement(60691..61260)","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007313--FGSG_05342..FSPOR_380","6477_Z7__g007313--FGSG_05342..FSPOR_380","63585..64663","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z7_len2073932",1,"6477_Z7__g007314--FGSG_05343..FSPOR_379","6477_Z7__g007314--FGSG_05343..FSPOR_379","complement(65001..66278)","no","6477_Z7_len2073932.region001"
"NRRL6477","6477_Z8_len1860651",1,"6477_Z8__g007693","6477_Z8__g007693","complement(114..826)","no","6477_Z8_len1860651.region001"
"NRRL6477","6477_Z8_len1860651",1,"6477_Z8__g007694","6477_Z8__g007694","complement(4459..4548)","yes","6477_Z8_len1860651.region001"
"NRRL6477","6477_Z8_len1860651",1,"6477_Z8__g007695--FSPOR_4338","6477_Z8__g007695--FSPOR_4338","8108..8701","no","6477_Z8_len1860651.region001"
"NRRL6477","6477_Z8_len1860651",1,"6477_Z8__g007696--FSPOR_4337","6477_Z8__g007696--FSPOR_4337","complement(11955..12708)","no","6477_Z8_len1860651.region001"
"NRRL6477","6477_Z8_len1860651",1,"6477_Z8__g007697--FGSG_11242..FSPOR_4336","6477_Z8__g007697--FGSG_11242..FSPOR_4336","14001..17365","no","6477_Z8_len1860651.region001"
"NRRL6477","6477_Z8_len1860651",1,"6477_Z8__g007698","6477_Z8__g007698","complement(18155..18724)","no","6477_Z8_len1860651.region001"
"NRRL6477","6477_Z8_len1860651",1,"6477_Z8__g007699--FGSG_09115..FSPOR_4333","6477_Z8__g007699--FGSG_09115..FSPOR_4333","20485..21657","no","6477_Z8_len1860651.region001"
"NRRL6477","6477_Z8_len1860651",1,"6477_Z8__g007700--FGSG_04501..FSPOR_4332","6477_Z8__g007700--FGSG_04501..FSPOR_4332","22046..24688","no","6477_Z8_len1860651.region001"
"NRRL6477","6477_Z8_len1860651",1,"6477_Z8__g007701--FGSG_04497..FSPOR_4331","6477_Z8__g007701--FGSG_04497..FSPOR_4331","complement(25306..27099)","no","6477_Z8_len1860651.region001"
"NRRL6477","6477_Z8_len1860651",1,"6477_Z8__g007702","6477_Z8__g007702","complement(27411..27857)","no","6477_Z8_len1860651.region001"
"NRRL6477","6477_Z8_len1860651",1,"6477_Z8__g007703--FGSG_09100..FSPOR_4330","6477_Z8__g007703--FGSG_09100..FSPOR_4330","complement(29236..29571)","no","6477_Z8_len1860651.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008293--FGSG_01662..FSPOR_4913","6477_Z9__g008293--FGSG_01662..FSPOR_4913","1969..3941","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008294","6477_Z9__g008294","7430..7501","yes","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"PRO11","6477_Z9__g008295--FGSG_01665..FSPOR_4914","complement(7879..10468)","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008296--FGSG_01666..FSPOR_4915","6477_Z9__g008296--FGSG_01666..FSPOR_4915","complement(11233..12478)","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008297--FGSG_01667..FSPOR_4916","6477_Z9__g008297--FGSG_01667..FSPOR_4916","complement(12966..13688)","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008298--FGSG_01668..FSPOR_4917","6477_Z9__g008298--FGSG_01668..FSPOR_4917","15386..15712","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008299--FGSG_01669..FSPOR_4918","6477_Z9__g008299--FGSG_01669..FSPOR_4918","17819..18597","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008300--FGSG_01670..FSPOR_4919","6477_Z9__g008300--FGSG_01670..FSPOR_4919","19448..20046","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008301--FGSG_01671..FSPOR_4920","6477_Z9__g008301--FGSG_01671..FSPOR_4920","complement(21378..22394)","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"NMT1_2","6477_Z9__g008302--FGSG_01672..FSPOR_4921","28050..29185","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008303--FGSG_01673..FSPOR_4922","6477_Z9__g008303--FGSG_01673..FSPOR_4922","complement(30001..31124)","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008304--FGSG_01674..FSPOR_4923","6477_Z9__g008304--FGSG_01674..FSPOR_4923","33228..34146","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008305--FGSG_01675..FSPOR_4924","6477_Z9__g008305--FGSG_01675..FSPOR_4924","complement(34787..36619)","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008306--FSPOR_4925","6477_Z9__g008306--FSPOR_4925","complement(40874..44161)","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008307--FSPOR_10442","6477_Z9__g008307--FSPOR_10442","45878..46742","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008308--FGSG_01688..FSPOR_10441","6477_Z9__g008308--FGSG_01688..FSPOR_10441","47134..47961","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008309--FGSG_01687..FSPOR_10440","6477_Z9__g008309--FGSG_01687..FSPOR_10440","complement(48118..49078)","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008310--FGSG_01686..FSPOR_10439","6477_Z9__g008310--FGSG_01686..FSPOR_10439","50226..51363","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008311--FGSG_01685..FSPOR_10438","6477_Z9__g008311--FGSG_01685..FSPOR_10438","complement(51758..53623)","no","6477_Z9_len1569118.region001"
"NRRL6477","6477_Z9_len1569118",1,"6477_Z9__g008312--FGSG_01689..FSPOR_10437","6477_Z9__g008312--FGSG_01689..FSPOR_10437","55286..55787","no","6477_Z9_len1569118.region001"
