"Accession","cluster","chrm","region","locus_tag","gene","type","bb_type","start","end","strand"
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006622--FGSG_02292..FSPOR_6869","3510_Z6__g006622--FGSG_02292..FSPOR_6869","transport","N/A",238292,240255,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006623--FGSG_02291..FSPOR_6868","3510_Z6__g006623--FGSG_02291..FSPOR_6868","biosynthetic-additional","N/A",243451,244635,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"AURL2","3510_Z6__g006593--FGSG_02330..FSPOR_6900","other","N/A",132356,134260,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"AURR1","3510_Z6__g006603--FGSG_02320..FSPOR_6890","other","N/A",158619,159830,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"AURR2","3510_Z6__g006600--FGSG_02323..FSPOR_6893","other","N/A",150652,152862,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"GIP1","3510_Z6__g006595--FGSG_02328..FSPOR_6898","other","N/A",136153,138372,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"PKS12","3510_Z6__g006599--FGSG_02324..FSPOR_6894","biosynthetic","T1PKS",143832,150316,1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"3510_Z6__g006652--FGSG_02259..FSPOR_6832","3510_Z6__g006652--FGSG_02259..FSPOR_6832","other","N/A",337812,338774,-1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"3510_Z6__g006653--FGSG_02258..FSPOR_6831","3510_Z6__g006653--FGSG_02258..FSPOR_6831","biosynthetic-additional","N/A",339544,340720,1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"3510_Z6__g006654--FGSG_12106..FSPOR_6830","3510_Z6__g006654--FGSG_12106..FSPOR_6830","other","N/A",341722,343442,1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"3510_Z6__g006655--FGSG_12105..FSPOR_6829","3510_Z6__g006655--FGSG_12105..FSPOR_6829","other","N/A",343450,344777,1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"3510_Z6__g006656--FGSG_02255..FSPOR_6828","3510_Z6__g006656--FGSG_02255..FSPOR_6828","other","N/A",345922,346645,1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"3510_Z6__g006658--FGSG_07754..FSPOR_6826","3510_Z6__g006658--FGSG_07754..FSPOR_6826","other","N/A",348780,349718,1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"3510_Z6__g006660--FGSG_07755..FSPOR_6824","3510_Z6__g006660--FGSG_07755..FSPOR_6824","other","N/A",352871,353368,-1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"3510_Z6__g006661--FGSG_02251..FSPOR_6823","3510_Z6__g006661--FGSG_02251..FSPOR_6823","biosynthetic","NRPS-like",354535,357879,-1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"3510_Z6__g006662","3510_Z6__g006662","other","N/A",358424,359951,-1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"3510_Z6__g006663--FGSG_02249..FSPOR_6822","3510_Z6__g006663--FGSG_02249..FSPOR_6822","other","N/A",360814,361523,1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"3510_Z6__g006666--FGSG_02245..FSPOR_6819","3510_Z6__g006666--FGSG_02245..FSPOR_6819","other","N/A",367424,368395,-1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"3510_Z6__g006667--FGSG_02244..FSPOR_6818","3510_Z6__g006667--FGSG_02244..FSPOR_6818","other","N/A",369541,372286,-1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"AYR1","3510_Z6__g006665--FGSG_02247..FSPOR_6820","biosynthetic-additional","N/A",365054,366103,-1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"SIT1_2","3510_Z6__g006659--FGSG_02252..FSPOR_6825","transport","N/A",350299,352059,-1
"NRRL3510","3510_Z6_len1896649.region002","3510_Z6_len1896649",2,"ZRT1_2","3510_Z6__g006664--FGSG_02248..FSPOR_6821","other","N/A",362689,364683,1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"3510_Z6__g006937--FGSG_12039..FSPOR_1009","3510_Z6__g006937--FGSG_12039..FSPOR_1009","other","N/A",1143316,1148750,1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"3510_Z6__g006938--FGSG_01963..FSPOR_1010","3510_Z6__g006938--FGSG_01963..FSPOR_1010","other","N/A",1149432,1150876,-1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"3510_Z6__g006939--FGSG_01962..FSPOR_1011","3510_Z6__g006939--FGSG_01962..FSPOR_1011","biosynthetic-additional","N/A",1151853,1153904,1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"3510_Z6__g006940--FSPOR_1012","3510_Z6__g006940--FSPOR_1012","other","N/A",1154960,1156807,1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"3510_Z6__g006941--FSPOR_1013","3510_Z6__g006941--FSPOR_1013","other","N/A",1157199,1158094,-1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"3510_Z6__g006942","3510_Z6__g006942","other","N/A",1158547,1158767,-1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"3510_Z6__g006944--FSPOR_1015","3510_Z6__g006944--FSPOR_1015","other","N/A",1170435,1171290,1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"3510_Z6__g006945--FSPOR_1016","3510_Z6__g006945--FSPOR_1016","transport","N/A",1171792,1175898,-1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"3510_Z6__g006946--FSPOR_1017","3510_Z6__g006946--FSPOR_1017","biosynthetic-additional","N/A",1176781,1178832,1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"3510_Z6__g006948--FGSG_01960..FSPOR_1019","3510_Z6__g006948--FGSG_01960..FSPOR_1019","other","N/A",1207947,1208336,-1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"3510_Z6__g006950--FGSG_01958..FSPOR_1021","3510_Z6__g006950--FGSG_01958..FSPOR_1021","biosynthetic-additional","N/A",1214865,1215473,1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"3510_Z6__g006951--FGSG_01957..FSPOR_1022","3510_Z6__g006951--FGSG_01957..FSPOR_1022","other","N/A",1215716,1216719,-1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"3510_Z6__g006952--FGSG_01956..FSPOR_1023","3510_Z6__g006952--FGSG_01956..FSPOR_1023","other","N/A",1218478,1220331,-1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"ANB1","3510_Z6__g006953--FGSG_01955..FSPOR_1024","other","N/A",1221117,1222004,-1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"ERG5","3510_Z6__g006949--FGSG_01959..FSPOR_1020","biosynthetic-additional","N/A",1212241,1214085,1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"NRPS32","3510_Z6__g006947--FGSG_13878..FSPOR_1018","biosynthetic","NRPS",1180428,1207330,1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"PKS40_1","3510_Z6__g006943--FSPOR_1014","biosynthetic","T1PKS",1161439,1169316,-1
"NRRL3510","3510_Z6_len1896649.region003","3510_Z6_len1896649",3,"VPS52","3510_Z6__g006954--FGSG_01954..FSPOR_1025","other","N/A",1223722,1225807,1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007108--FGSG_01798..FSPOR_2667","3510_Z6__g007108--FGSG_01798..FSPOR_2667","other","N/A",1755554,1756327,1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007109--FGSG_01797..FSPOR_2668","3510_Z6__g007109--FGSG_01797..FSPOR_2668","other","N/A",1756906,1758350,1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007110--FGSG_01795..FSPOR_2670","3510_Z6__g007110--FGSG_01795..FSPOR_2670","other","N/A",1760263,1760913,1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007111--FGSG_01794..FSPOR_2671","3510_Z6__g007111--FGSG_01794..FSPOR_2671","biosynthetic-additional","N/A",1762829,1763895,-1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007112--FGSG_01792..FSPOR_2673","3510_Z6__g007112--FGSG_01792..FSPOR_2673","transport","N/A",1766029,1767795,1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007113--FGSG_01791..FSPOR_2674","3510_Z6__g007113--FGSG_01791..FSPOR_2674","other","N/A",1768477,1769869,-1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007114--FGSG_01790..FSPOR_2675","3510_Z6__g007114--FGSG_01790..FSPOR_2675","biosynthetic","T1PKS",1770559,1778153,-1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007115--FGSG_01789..FSPOR_2676","3510_Z6__g007115--FGSG_01789..FSPOR_2676","other","N/A",1778763,1780808,-1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007116","3510_Z6__g007116","other","N/A",1783413,1783775,1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007117--FGSG_01787..FSPOR_2677","3510_Z6__g007117--FGSG_01787..FSPOR_2677","other","N/A",1784688,1785491,1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007118--FGSG_01786..FSPOR_2678","3510_Z6__g007118--FGSG_01786..FSPOR_2678","biosynthetic-additional","N/A",1785808,1787017,-1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007119--FGSG_01785..FSPOR_2679","3510_Z6__g007119--FGSG_01785..FSPOR_2679","other","N/A",1788322,1789704,-1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007120--FGSG_01784..FSPOR_2680","3510_Z6__g007120--FGSG_01784..FSPOR_2680","other","N/A",1790471,1791655,-1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007121--FGSG_01783..FSPOR_2681","3510_Z6__g007121--FGSG_01783..FSPOR_2681","biosynthetic-additional","N/A",1792498,1793606,1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007122--FGSG_01782..FSPOR_2682","3510_Z6__g007122--FGSG_01782..FSPOR_2682","other","N/A",1793930,1794466,1
"NRRL3510","3510_Z6_len1896649.region004","3510_Z6_len1896649",4,"3510_Z6__g007123--FGSG_01781..FSPOR_2683","3510_Z6__g007123--FGSG_01781..FSPOR_2683","other","N/A",1794641,1796885,-1
"NRRL3510","3510_Z7_len1799394.region001","3510_Z7_len1799394",1,"3510_Z7__g007249--FGSG_10098..FSPOR_2742","3510_Z7__g007249--FGSG_10098..FSPOR_2742","transport","N/A",342066,343853,1
"NRRL3510","3510_Z7_len1799394.region001","3510_Z7_len1799394",1,"3510_Z7__g007250","3510_Z7__g007250","other","N/A",344210,344834,1
"NRRL3510","3510_Z7_len1799394.region001","3510_Z7_len1799394",1,"3510_Z7__g007251--FGSG_10100..FSPOR_2741","3510_Z7__g007251--FGSG_10100..FSPOR_2741","other","N/A",346071,347054,1
"NRRL3510","3510_Z7_len1799394.region001","3510_Z7_len1799394",1,"3510_Z7__g007252--FGSG_10101..FSPOR_2740","3510_Z7__g007252--FGSG_10101..FSPOR_2740","other","N/A",347370,348630,-1
"NRRL3510","3510_Z7_len1799394.region001","3510_Z7_len1799394",1,"BTS1","3510_Z7__g007248--FGSG_10097..FSPOR_2743","biosynthetic","terpene",338613,339863,-1
"NRRL3510","3510_Z7_len1799394.region001","3510_Z7_len1799394",1,"PEX29","3510_Z7__g007247--FGSG_10096..FSPOR_2744","other","N/A",336651,338215,1
"NRRL3510","3510_Z7_len1799394.region001","3510_Z7_len1799394",1,"POM1","3510_Z7__g007246--FGSG_10095..FSPOR_2745","regulatory","N/A",329419,333535,-1
"NRRL3510","3510_Z7_len1799394.region002","3510_Z7_len1799394",2,"3510_Z7__g007668--FGSG_10517..FSPOR_10930","3510_Z7__g007668--FGSG_10517..FSPOR_10930","other","N/A",1668501,1670378,1
"NRRL3510","3510_Z7_len1799394.region002","3510_Z7_len1799394",2,"3510_Z7__g007670--FGSG_10521..FSPOR_10927","3510_Z7__g007670--FGSG_10521..FSPOR_10927","biosynthetic-additional","N/A",1680906,1681811,1
"NRRL3510","3510_Z7_len1799394.region002","3510_Z7_len1799394",2,"3510_Z7__g007671--FGSG_10522..FSPOR_10926","3510_Z7__g007671--FGSG_10522..FSPOR_10926","other","N/A",1684468,1687233,1
"NRRL3510","3510_Z7_len1799394.region002","3510_Z7_len1799394",2,"3510_Z7__g007672--FGSG_10523..FSPOR_10925","3510_Z7__g007672--FGSG_10523..FSPOR_10925","biosynthetic","NRPS",1687758,1695400,-1
"NRRL3510","3510_Z7_len1799394.region002","3510_Z7_len1799394",2,"3510_Z7__g007674--FGSG_10524..FSPOR_10923","3510_Z7__g007674--FGSG_10524..FSPOR_10923","other","N/A",1698282,1701415,-1
"NRRL3510","3510_Z7_len1799394.region002","3510_Z7_len1799394",2,"3510_Z7__g007675--FGSG_10526..FSPOR_10922","3510_Z7__g007675--FGSG_10526..FSPOR_10922","other","N/A",1703855,1706236,1
"NRRL3510","3510_Z7_len1799394.region002","3510_Z7_len1799394",2,"3510_Z7__g007677--FGSG_10528..FSPOR_10920","3510_Z7__g007677--FGSG_10528..FSPOR_10920","other","N/A",1710232,1712923,1
"NRRL3510","3510_Z7_len1799394.region002","3510_Z7_len1799394",2,"3510_Z7__g007678--FGSG_10529..FSPOR_10919","3510_Z7__g007678--FGSG_10529..FSPOR_10919","other","N/A",1713376,1715007,-1
"NRRL3510","3510_Z7_len1799394.region002","3510_Z7_len1799394",2,"SIT4_1","3510_Z7__g007673--FSPOR_10924","other","N/A",1697175,1697693,-1
"NRRL3510","3510_Z7_len1799394.region002","3510_Z7_len1799394",2,"SUB2_1","3510_Z7__g007676--FGSG_10525..FSPOR_10921","biosynthetic-additional","N/A",1707043,1708437,1
"NRRL3510","3510_Z7_len1799394.region002","3510_Z7_len1799394",2,"YVH1","3510_Z7__g007669--FGSG_10516..FSPOR_10929","other","N/A",1672756,1674005,1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007729--FGSG_08172..FSPOR_4190","3510_Z8__g007729--FGSG_08172..FSPOR_4190","other","N/A",152041,152497,1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007730--FGSG_08173..FSPOR_4191","3510_Z8__g007730--FGSG_08173..FSPOR_4191","other","N/A",153343,155188,1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007731--FGSG_08174..FSPOR_4192","3510_Z8__g007731--FGSG_08174..FSPOR_4192","other","N/A",155813,156847,-1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007732--FSPOR_6044","3510_Z8__g007732--FSPOR_6044","biosynthetic-additional","N/A",157933,159596,-1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007733--FGSG_08175..FSPOR_6045","3510_Z8__g007733--FGSG_08175..FSPOR_6045","other","N/A",162901,164394,1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007734","3510_Z8__g007734","other","N/A",164784,165200,1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007735--FGSG_08181..FSPOR_6046","3510_Z8__g007735--FGSG_08181..FSPOR_6046","biosynthetic","terpene",165490,165981,-1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007736--FGSG_08182..FSPOR_6047","3510_Z8__g007736--FGSG_08182..FSPOR_6047","other","N/A",166181,167014,1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007737--FGSG_08183..FSPOR_6048","3510_Z8__g007737--FGSG_08183..FSPOR_6048","biosynthetic-additional","N/A",167897,169859,1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007738--FGSG_08184..FSPOR_6049","3510_Z8__g007738--FGSG_08184..FSPOR_6049","biosynthetic","isocyanide-nrp",170949,175110,1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007739--FGSG_08185..FSPOR_6050","3510_Z8__g007739--FGSG_08185..FSPOR_6050","biosynthetic","isocyanide-nrp",176080,177541,1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007740--FGSG_08186..FSPOR_6051","3510_Z8__g007740--FGSG_08186..FSPOR_6051","biosynthetic-additional","N/A",178233,180117,-1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007741--FGSG_08187..FSPOR_6052","3510_Z8__g007741--FGSG_08187..FSPOR_6052","biosynthetic-additional","N/A",181075,182870,-1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007743--FSPOR_6055","3510_Z8__g007743--FSPOR_6055","other","N/A",192335,193120,-1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007745--FGSG_08190..FSPOR_6056","3510_Z8__g007745--FGSG_08190..FSPOR_6056","other","N/A",197262,198255,-1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"3510_Z8__g007746--FGSG_08192..FSPOR_6058","3510_Z8__g007746--FGSG_08192..FSPOR_6058","biosynthetic-additional","N/A",200626,201736,-1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"CCC2_1","3510_Z8__g007742--FGSG_08188..FSPOR_6053","other","N/A",184092,187323,1
"NRRL3510","3510_Z8_len1275139.region001","3510_Z8_len1275139",1,"GDE1_1","3510_Z8__g007744","other","N/A",193829,194491,-1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007751--FGSG_00021..FSPOR_11794","3510_Z8__g007751--FGSG_00021..FSPOR_11794","other","N/A",212152,213174,1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007752","3510_Z8__g007752","other","N/A",213449,217008,1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007753--FGSG_08203..FSPOR_6063","3510_Z8__g007753--FGSG_08203..FSPOR_6063","other","N/A",218458,220126,1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007754--FGSG_08204..FSPOR_6064","3510_Z8__g007754--FGSG_08204..FSPOR_6064","other","N/A",221906,223137,1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007755--FGSG_08205..FSPOR_6065","3510_Z8__g007755--FGSG_08205..FSPOR_6065","biosynthetic-additional","N/A",223673,224989,-1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007756--FGSG_08206..FSPOR_6066","3510_Z8__g007756--FGSG_08206..FSPOR_6066","other","N/A",226659,227037,1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007757--FGSG_08207..FSPOR_6067","3510_Z8__g007757--FGSG_08207..FSPOR_6067","biosynthetic-additional","N/A",227318,229067,-1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007760--FGSG_08210..FSPOR_6070","3510_Z8__g007760--FGSG_08210..FSPOR_6070","other","N/A",253297,253847,-1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007761--FSPOR_6071","3510_Z8__g007761--FSPOR_6071","biosynthetic-additional","N/A",256430,257767,-1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007762--FGSG_13420..FSPOR_6073","3510_Z8__g007762--FGSG_13420..FSPOR_6073","other","N/A",261100,261706,1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007763--FGSG_08220..FSPOR_6074","3510_Z8__g007763--FGSG_08220..FSPOR_6074","other","N/A",261833,262996,-1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007764--FSPOR_6075","3510_Z8__g007764--FSPOR_6075","biosynthetic-additional","N/A",263641,264510,1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007765--FGSG_09087..FSPOR_6076","3510_Z8__g007765--FGSG_09087..FSPOR_6076","other","N/A",264696,265415,1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007766--FGSG_08221..FSPOR_6077","3510_Z8__g007766--FGSG_08221..FSPOR_6077","biosynthetic-additional","N/A",265635,267442,-1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007767","3510_Z8__g007767","other","N/A",272687,274735,-1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007768--FSPOR_6081","3510_Z8__g007768--FSPOR_6081","other","N/A",280873,281244,-1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007769--FGSG_13418..FSPOR_6082","3510_Z8__g007769--FGSG_13418..FSPOR_6082","other","N/A",283323,285035,1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007770--FGSG_08227..FSPOR_6083","3510_Z8__g007770--FGSG_08227..FSPOR_6083","biosynthetic","isocyanide",285705,287786,-1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007771--FGSG_08228..FSPOR_6084","3510_Z8__g007771--FGSG_08228..FSPOR_6084","biosynthetic-additional","N/A",288658,290371,1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007772--FSPOR_6086","3510_Z8__g007772--FSPOR_6086","other","N/A",293623,294479,-1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007774--FGSG_08230..FSPOR_6088","3510_Z8__g007774--FGSG_08230..FSPOR_6088","other","N/A",303243,304988,1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"3510_Z8__g007775--FSPOR_6089","3510_Z8__g007775--FSPOR_6089","biosynthetic-additional","N/A",306343,307572,-1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"CTF1_2","3510_Z8__g007773--FSPOR_6087","other","N/A",295355,299867,-1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"NRPS7","3510_Z8__g007759--FGSG_08209..FSPOR_6069","biosynthetic","NRPS",239370,252552,1
"NRRL3510","3510_Z8_len1275139.region002","3510_Z8_len1275139",2,"PKS6","3510_Z8__g007758--FGSG_08208..FSPOR_6068","biosynthetic","T1PKS",230219,237984,-1
"NRRL3510","3510_Z8_len1275139.region003","3510_Z8_len1275139",3,"3510_Z8__g007841--FGSG_08313..FSPOR_10989","3510_Z8__g007841--FGSG_08313..FSPOR_10989","other","N/A",531340,533077,-1
"NRRL3510","3510_Z8_len1275139.region003","3510_Z8_len1275139",3,"3510_Z8__g007843--FGSG_08315..FSPOR_10991","3510_Z8__g007843--FGSG_08315..FSPOR_10991","other","N/A",535684,538287,1
"NRRL3510","3510_Z8_len1275139.region003","3510_Z8_len1275139",3,"3510_Z8__g007844--FGSG_08316..FSPOR_10992","3510_Z8__g007844--FGSG_08316..FSPOR_10992","other","N/A",539652,541413,1
"NRRL3510","3510_Z8_len1275139.region003","3510_Z8_len1275139",3,"3510_Z8__g007845--FGSG_08317..FSPOR_10993","3510_Z8__g007845--FGSG_08317..FSPOR_10993","other","N/A",541779,542858,-1
"NRRL3510","3510_Z8_len1275139.region003","3510_Z8_len1275139",3,"3510_Z8__g007846--FGSG_08318..FSPOR_10994","3510_Z8__g007846--FGSG_08318..FSPOR_10994","other","N/A",543562,544740,1
"NRRL3510","3510_Z8_len1275139.region003","3510_Z8_len1275139",3,"3510_Z8__g007847--FGSG_13394..FSPOR_10995","3510_Z8__g007847--FGSG_13394..FSPOR_10995","biosynthetic","NRPS",544973,548753,-1
"NRRL3510","3510_Z8_len1275139.region003","3510_Z8_len1275139",3,"3510_Z8__g007848--FGSG_08320..FSPOR_10996","3510_Z8__g007848--FGSG_08320..FSPOR_10996","biosynthetic-additional","N/A",551495,553120,1
"NRRL3510","3510_Z8_len1275139.region003","3510_Z8_len1275139",3,"3510_Z8__g007849--FGSG_08323..FSPOR_10998","3510_Z8__g007849--FGSG_08323..FSPOR_10998","other","N/A",560198,560746,1
"NRRL3510","3510_Z8_len1275139.region003","3510_Z8_len1275139",3,"3510_Z8__g007850--FGSG_08324..FSPOR_10999","3510_Z8__g007850--FGSG_08324..FSPOR_10999","other","N/A",562172,563185,1
"NRRL3510","3510_Z8_len1275139.region003","3510_Z8_len1275139",3,"UBC6","3510_Z8__g007842--FGSG_08314..FSPOR_10990","other","N/A",533598,534507,1
"NRRL3510","3510_Z8_len1275139.region004","3510_Z8_len1275139",4,"3510_Z8__g007905--FGSG_08374..FSPOR_3531","3510_Z8__g007905--FGSG_08374..FSPOR_3531","other","N/A",713867,714652,1
"NRRL3510","3510_Z8_len1275139.region004","3510_Z8_len1275139",4,"3510_Z8__g007907--FSPOR_3530","3510_Z8__g007907--FSPOR_3530","other","N/A",715615,716040,1
"NRRL3510","3510_Z8_len1275139.region004","3510_Z8_len1275139",4,"3510_Z8__g007910--FGSG_08376..FSPOR_3528","3510_Z8__g007910--FGSG_08376..FSPOR_3528","other","N/A",723832,725307,1
"NRRL3510","3510_Z8_len1275139.region004","3510_Z8_len1275139",4,"3510_Z8__g007911--FGSG_08377..FSPOR_3527","3510_Z8__g007911--FGSG_08377..FSPOR_3527","biosynthetic-additional","N/A",725377,726975,-1
"NRRL3510","3510_Z8_len1275139.region004","3510_Z8_len1275139",4,"3510_Z8__g007912--FGSG_08378..FSPOR_3526","3510_Z8__g007912--FGSG_08378..FSPOR_3526","biosynthetic","T3PKS",728322,729800,1
"NRRL3510","3510_Z8_len1275139.region004","3510_Z8_len1275139",4,"3510_Z8__g007913--FGSG_08380..FSPOR_3525","3510_Z8__g007913--FGSG_08380..FSPOR_3525","other","N/A",733286,736187,1
"NRRL3510","3510_Z8_len1275139.region004","3510_Z8_len1275139",4,"3510_Z8__g007915--FGSG_08382..FSPOR_3522","3510_Z8__g007915--FGSG_08382..FSPOR_3522","other","N/A",739687,740273,1
